0;-0.68;0.68;0.64
1;-0.68;0.68;0.64
2;-0.68;0.64;0.64
3;-0.72;0.6;0.6
4;-0.72;0.6;0.6
5;-0.76;0.56;0.6
6;-0.8;0.48;0.56
7;-0.8;0.48;0.56
8;-0.8;0.48;0.56
9;-0.76;0.44;0.52
10;-0.8;0.4;0.52
11;-0.8;0.4;0.52
12;-0.8;0.4;0.52
13;-0.8;0.36;0.52
14;-0.8;0.36;0.48
15;-0.84;0.36;0.48
16;-0.88;0.32;0.48
17;-0.88;0.32;0.48
18;-0.88;0.32;0.44
19;-0.92;0.24;0.4
20;-0.92;0.24;0.4
21;-0.92;0.24;0.4
22;-0.96;0.24;0.44
23;-1;0.24;0.44
24;-1.12;0.24;0.48
25;-1.16;0.24;0.44
26;-1.2;0.28;0.44
27;-1.24;0.28;0.4
28;-1.32;0.28;0.4
29;-1.32;0.28;0.4
30;-1.44;0.16;0.36
31;-1.44;0.04;0.32
32;-1.4;-0.04;0.24
33;-1.36;-0.04;0.16
34;-1.32;-0.04;0.12
35;-1.32;-0.04;0.12
36;-1.32;-0.04;0.08
37;-1.32;0;0.08
38;-1.32;0;0.08
39;-1.36;-0.04;0.12
40;-1.4;-0.04;0.16
41;-1.44;-0.08;0.24
42;-1.44;-0.08;0.24
43;-1.44;-0.04;0.24
44;-1.36;0;0.24
45;-1.28;0.04;0.24
46;-1.28;0.04;0.24
47;-1.2;0.08;0.2
48;-1.2;0.08;0.2
49;-0.88;0.12;0.2
50;-0.88;0.12;0.2
51;-0.88;0.12;0.2
52;-0.88;0.12;0.2
53;-0.88;0.12;0.2
54;-0.88;0.12;0.2
55;-0.88;0.12;0.2
56;-0.88;0.12;0.2
57;-0.6;0.28;0.32
58;-0.56;0.32;0.36
59;-0.56;0.32;0.36
60;-0.56;0.28;0.36
61;-0.56;0.32;0.36
62;-0.56;0.32;0.36
63;-0.6;0.32;0.32
64;-0.6;0.32;0.32
65;-0.68;0.4;0.36
66;-0.68;0.4;0.36
67;-0.72;0.52;0.36
68;-0.72;0.56;0.4
69;-0.72;0.56;0.4
70;-0.76;0.64;0.4
71;-0.76;0.64;0.4
72;-0.76;0.64;0.4
73;-0.76;0.64;0.4
74;-0.76;0.64;0.4
75;-0.76;0.64;0.4
76;-0.76;0.64;0.4
77;-0.76;0.64;0.4
78;-0.76;0.64;0.4
79;-0.76;0.64;0.4
80;-0.76;0.64;0.4
81;-0.76;0.64;0.4
82;-0.76;0.64;0.4
83;-0.8;0.68;0.44
84;-1.08;0.44;0.36
85;-1.16;0.48;0.44
86;-1.28;0.44;0.48
87;-1.28;0.44;0.48
88;-1.4;0.4;0.52
89;-1.4;0.4;0.52
90;-1.4;0.4;0.52
91;-1.48;0.4;0.56
92;-1.48;0.4;0.56
93;-1.48;0.4;0.56
94;-1.48;0.4;0.56
95;-1.6;0.4;0.6
96;-1.6;0.4;0.6
97;-1.6;0.4;0.6
98;-1.6;0.4;0.6
99;-1.6;0.4;0.6
100;-1.6;0.4;0.6
101;-1.72;0.32;0.6
102;-1.72;0.32;0.6
103;-1.72;0.32;0.6
104;-1.24;0.16;0.32
105;-0.96;0.2;0.32
106;-0.92;0.2;0.4
107;-0.88;0.2;0.4
108;-0.88;0.2;0.4
109;-0.88;0.2;0.4
110;-0.84;0.16;0.36
111;-0.84;0.12;0.4
112;-0.84;0.12;0.4
113;-0.84;0.08;0.36
114;-0.84;0.08;0.4
115;-0.84;0.08;0.4
116;-0.88;0.04;0.4
117;-0.88;0.04;0.36
118;-0.92;0.04;0.4
119;-0.96;0.08;0.4
120;-0.96;0.12;0.36
121;-1;0.08;0.32
122;-1.08;0.08;0.32
123;-1.12;0.08;0.28
124;-1.12;0.08;0.28
125;-1.12;0.08;0.28
126;-1.12;0.08;0.28
127;-1.24;0;0.24
128;-1.24;0;0.24
129;-1.4;0.04;0.16
130;-1.4;0.04;0.16
131;-1.4;0.04;0.16
132;-1.32;0.04;0.12
133;-1.52;0.12;0.28
134;-1.52;0.12;0.28
135;-1.64;0.16;0.36
136;-1.72;0.16;0.4
137;-1.72;0.16;0.4
138;-1.72;0.2;0.44
139;-1.68;0.2;0.44
140;-1.52;0.2;0.44
141;-1.52;0.2;0.44
142;-1.44;0.24;0.44
143;-1.24;0.24;0.4
144;-1.16;0.24;0.4
145;-1.08;0.24;0.36
146;-1.08;0.24;0.36
147;-0.92;0.28;0.36
148;-0.92;0.28;0.36
149;-0.84;0.28;0.36
150;-0.8;0.32;0.4
151;-0.8;0.32;0.4
152;-0.8;0.28;0.44
153;-0.8;0.28;0.44
154;-0.8;0.24;0.44
155;-0.8;0.24;0.44
156;-0.84;0.36;0.48
157;-0.84;0.36;0.48
158;-0.88;0.4;0.52
159;-0.92;0.52;0.56
160;-0.96;0.6;0.64
161;-1;0.68;0.68
162;-1;0.72;0.76
163;-1;0.76;0.76
164;-1;0.76;0.76
165;-0.96;0.76;0.76
166;-0.96;0.76;0.76
167;-0.88;0.76;0.64
168;-0.84;0.76;0.6
169;-0.8;0.76;0.6
170;-0.8;0.76;0.6
171;-0.8;0.72;0.6
172;-0.84;0.68;0.6
173;-1;0.56;0.64
174;-1.04;0.52;0.68
175;-1.04;0.48;0.64
176;-1;0.48;0.64
177;-1.08;0.48;0.64
178;-1.2;0.48;0.68
179;-1.32;0.48;0.68
180;-1.44;0.48;0.72
181;-1.44;0.48;0.72
182;-1.64;0.44;0.64
183;-1.68;0.4;0.6
184;-1.72;0.36;0.6
185;-1.76;0.32;0.56
186;-1.76;0.32;0.56
187;-1.68;0.24;0.52
188;-1.56;0.2;0.48
189;-1.56;0.2;0.48
190;-1.44;0.2;0.44
191;-1.24;0.24;0.32
192;-1.12;0.24;0.32
193;-1.04;0.28;0.32
194;-1.04;0.28;0.32
195;-0.96;0.24;0.36
196;-0.96;0.28;0.36
197;-0.96;0.24;0.4
198;-0.92;0.24;0.4
199;-0.92;0.24;0.4
200;-0.92;0.2;0.44
201;-0.92;0.2;0.44
202;-0.92;0.2;0.44
203;-0.92;0.16;0.44
204;-0.92;0.08;0.44
205;-0.92;0.08;0.44
206;-0.92;0.04;0.44
207;-0.92;0.04;0.44
208;-0.88;0.04;0.4
209;-0.88;0.04;0.4
210;-0.8;0;0.44
211;-0.8;0;0.4
212;-0.8;0.04;0.4
213;-0.84;0.04;0.4
214;-0.84;0.04;0.4
215;-0.88;0.08;0.4
216;-1.04;0.08;0.32
217;-1.04;0.08;0.32
218;-1.12;0.04;0.28
219;-1.2;0;0.28
220;-1.32;-0.04;0.24
221;-1.36;-0.04;0.2
222;-1.32;-0.08;0.16
223;-1.24;-0.04;0.12
224;-1.24;-0.04;0.12
225;-1.24;-0.04;0.12
226;-1.32;0;0.16
227;-1.4;0.04;0.24
228;-1.6;0.12;0.36
229;-1.6;0.12;0.36
230;-1.6;0.2;0.44
231;-1.6;0.24;0.48
232;-1.6;0.28;0.48
233;-1.56;0.28;0.48
234;-1.52;0.32;0.48
235;-1.44;0.32;0.44
236;-1.36;0.32;0.44
237;-1.24;0.32;0.4
238;-1.16;0.32;0.36
239;-1.08;0.28;0.32
240;-1;0.28;0.32
241;-0.96;0.28;0.32
242;-0.92;0.24;0.32
243;-0.88;0.24;0.32
244;-0.88;0.24;0.32
245;-0.84;0.24;0.36
246;-0.84;0.24;0.36
247;-0.84;0.24;0.36
248;-0.84;0.28;0.4
249;-0.84;0.32;0.4
250;-0.84;0.36;0.4
251;-0.88;0.4;0.44
252;-0.92;0.48;0.48
253;-0.92;0.48;0.48
254;-1;0.64;0.64
255;-1.04;0.72;0.72
256;-1.04;0.76;0.76
257;-1.04;0.84;0.76
258;-1.04;0.84;0.76
259;-1;0.84;0.76
260;-1;0.8;0.72
261;-1;0.8;0.68
262;-0.96;0.84;0.64
263;-0.92;0.8;0.6
264;-0.92;0.8;0.6
265;-1;0.76;0.6
266;-1.12;0.72;0.6
267;-1.2;0.64;0.6
268;-1.2;0.6;0.64
269;-1.2;0.6;0.64
270;-1.16;0.52;0.64
271;-1.04;0.48;0.6
272;-1.04;0.48;0.6
273;-1.12;0.52;0.6
274;-1.24;0.52;0.64
275;-1.36;0.52;0.64
276;-1.36;0.52;0.64
277;-1.48;0.4;0.6
278;-1.48;0.4;0.6
279;-1.6;0.32;0.52
280;-1.6;0.32;0.52
281;-1.6;0.24;0.52
282;-1.6;0.2;0.48
283;-1.52;0.2;0.44
284;-1.28;0.16;0.32
285;-1.28;0.16;0.32
286;-1.16;0.16;0.28
287;-1.08;0.2;0.24
288;-1;0.2;0.24
289;-0.92;0.2;0.28
290;-0.92;0.2;0.32
291;-0.88;0.28;0.32
292;-0.88;0.24;0.32
293;-0.88;0.2;0.4
294;-0.88;0.2;0.4
295;-0.84;0.16;0.4
296;-0.84;0.16;0.4
297;-0.84;0.16;0.4
298;-0.84;0.08;0.4
299;-0.84;0.08;0.44
300;-0.84;0.04;0.44
301;-0.84;0.04;0.44
302;-0.84;0.04;0.44
303;-0.88;0;0.44
304;-0.88;0;0.44
305;-0.88;0;0.44
306;-0.92;0;0.44
307;-0.96;0.04;0.44
308;-0.96;0.04;0.4
