601000;-104;48;40
602000;-100;40;36
603000;-92;36;36
604000;-96;36;40
605000;-100;36;40
606000;-100;36;36
607000;-100;36;36
608000;-104;32;28
609000;-112;32;32
610000;-124;32;32
611000;-132;32;36
612000;-140;32;36
613000;-144;32;36
614000;-144;28;36
615000;-144;24;40
616000;-136;20;36
617000;-124;16;36
618000;-112;16;28
619000;-96;16;24
620000;-84;20;20
621000;-72;24;20
622000;-72;24;20
623000;-52;20;16
624000;-52;20;16
625000;-48;16;20
626000;-48;20;20
627000;-52;12;28
628000;-52;8;32
629000;-52;8;32
630000;-68;8;36
631000;-76;4;36
632000;-76;4;36
633000;-92;8;40
634000;-100;8;44
635000;-112;4;44
636000;-112;4;44
637000;-124;0;48
638000;-132;0;48
639000;-132;0;48
640000;-136;0;44
641000;-140;4;44
642000;-148;4;36
643000;-148;8;28
644000;-144;8;20
645000;-132;12;12
646000;-116;12;8
647000;-116;12;8
648000;-108;12;8
649000;-108;12;8
650000;-112;20;8
651000;-108;12;8
652000;-108;12;8
653000;-104;12;8
654000;-108;16;12
655000;-112;16;12
656000;-124;16;16
657000;-128;16;16
658000;-132;16;16
659000;-132;20;24
660000;-124;20;16
661000;-116;20;16
662000;-104;20;16
663000;-92;20;16
664000;-84;16;16
665000;-72;16;16
666000;-60;16;16
667000;-52;12;16
668000;-48;12;20
669000;-44;8;24
670000;-44;12;28
671000;-44;16;28
672000;-48;16;32
673000;-48;16;36
674000;-56;20;36
675000;-60;24;40
676000;-64;24;44
677000;-68;28;44
678000;-72;32;44
679000;-80;32;44
680000;-84;36;48
681000;-88;36;48
682000;-92;32;48
683000;-96;32;48
684000;-100;36;52
685000;-104;36;52
686000;-112;36;56
687000;-116;40;56
688000;-116;44;60
689000;-116;48;56
690000;-116;48;56
691000;-104;48;48
