0;-0.88;0.44;0.08
1;-0.88;0.44;0.08
2;-0.92;0.44;0.08
3;-0.92;0.44;0.08
4;-0.88;0.44;0.08
5;-0.88;0.4;0.08
6;-0.88;0.4;0.08
7;-0.92;0.4;0.08
8;-0.88;0.4;0.08
9;-0.88;0.4;0.08
10;-0.92;0.4;0.04
11;-0.88;0.4;0.08
12;-0.88;0.4;0.04
13;-0.88;0.4;0.08
14;-0.88;0.4;0.08
15;-0.88;0.4;0.08
16;-0.88;0.4;0.08
17;-0.88;0.4;0.08
18;-0.88;0.4;0.08
19;-0.88;0.4;0.08
20;-0.88;0.4;0.12
21;-0.88;0.4;0.12
22;-0.92;0.4;0.16
23;-0.92;0.4;0.16
24;-0.88;0.4;0.16
25;-0.88;0.4;0.16
26;-0.88;0.4;0.16
27;-0.88;0.4;0.16
28;-0.88;0.4;0.16
29;-0.84;0.4;0.16
30;-0.84;0.44;0.16
31;-0.84;0.44;0.16
32;-0.88;0.44;0.16
33;-0.88;0.48;0.16
34;-0.92;0.48;0.2
35;-0.96;0.48;0.2
36;-0.96;0.48;0.2
37;-0.96;0.48;0.2
38;-0.96;0.48;0.2
39;-0.96;0.48;0.2
40;-0.96;0.48;0.2
41;-0.92;0.44;0.16
42;-0.92;0.44;0.16
43;-0.92;0.44;0.16
44;-0.92;0.4;0.16
45;-0.88;0.4;0.16
46;-0.88;0.4;0.16
47;-0.88;0.44;0.12
48;-0.88;0.44;0.12
49;-0.84;0.44;0.12
50;-0.84;0.44;0.12
51;-0.84;0.44;0.12
52;-0.84;0.44;0.12
53;-0.84;0.44;0.12
54;-0.84;0.48;0.12
55;-0.88;0.48;0.12
56;-0.88;0.48;0.12
57;-0.88;0.48;0.12
58;-0.92;0.48;0.12
59;-0.92;0.48;0.12
60;-0.92;0.52;0.12
61;-0.92;0.52;0.12
62;-0.96;0.52;0.12
63;-0.96;0.52;0.12
64;-1;0.52;0.12
65;-1.04;0.52;0.12
66;-1.08;0.48;0.16
67;-1.08;0.48;0.16
68;-1.12;0.48;0.16
69;-1.12;0.48;0.16
70;-1.16;0.48;0.16
71;-1.16;0.48;0.16
72;-1.2;0.48;0.16
73;-1.24;0.48;0.16
74;-1.24;0.48;0.16
75;-1.32;0.52;0.2
76;-1.36;0.48;0.24
77;-1.36;0.48;0.24
78;-1.36;0.48;0.24
79;-1.36;0.4;0.24
80;-1.32;0.36;0.24
81;-1.28;0.32;0.24
82;-1.28;0.32;0.24
83;-1.24;0.28;0.24
84;-1.24;0.28;0.24
85;-0.96;0.16;0.16
86;-0.92;0.12;0.16
87;-0.88;0.08;0.16
88;-0.88;0.08;0.16
89;-0.88;0.04;0.16
90;-0.88;0;0.16
91;-0.88;-0.04;0.2
