0;-0.8;0.4;0.4
1;-0.8;0.4;0.4
2;-0.8;0.4;0.4
3;-0.8;0.4;0.4
4;-0.8;0.4;0.4
5;-0.8;0.4;0.4
6;-0.8;0.4;0.4
7;-0.8;0.4;0.4
8;-0.8;0.4;0.4
9;-0.8;0.4;0.4
10;-0.8;0.4;0.4
11;-0.8;0.4;0.4
12;-0.8;0.4;0.4
13;-0.76;0.4;0.44
14;-0.76;0.4;0.44
15;-0.76;0.4;0.48
16;-0.72;0.4;0.48
17;-0.72;0.44;0.48
18;-0.68;0.4;0.48
19;-0.64;0.4;0.48
20;-0.56;0.4;0.48
21;-0.56;0.4;0.48
22;-0.56;0.44;0.52
23;-0.6;0.44;0.56
24;-0.68;0.48;0.68
25;-0.72;0.48;0.76
26;-0.8;0.52;0.84
27;-0.84;0.52;0.84
28;-0.84;0.52;0.84
29;-0.84;0.52;0.84
30;-0.84;0.52;0.84
31;-0.84;0.52;0.84
32;-0.84;0.52;0.84
33;-0.84;0.52;0.84
34;-0.84;0.48;0.88
35;-0.84;0.48;0.88
36;-0.56;0.4;0.64
37;-0.56;0.4;0.64
38;-0.52;0.4;0.64
39;-0.52;0.4;0.64
40;-0.52;0.44;0.64
41;-0.56;0.44;0.68
42;-0.6;0.44;0.72
43;-0.64;0.4;0.72
44;-0.64;0.4;0.72
45;-0.64;0.4;0.72
46;-0.64;0.4;0.72
47;-0.64;0.4;0.72
48;-0.68;0.4;0.72
49;-0.68;0.36;0.72
50;-0.72;0.36;0.68
51;-0.72;0.4;0.68
52;-0.72;0.4;0.68
53;-0.72;0.4;0.68
54;-0.72;0.4;0.68
55;-0.72;0.4;0.68
56;-0.72;0.4;0.68
57;-0.72;0.44;0.68
58;-0.72;0.44;0.68
59;-0.72;0.44;0.68
60;-0.72;0.48;0.68
61;-0.76;0.48;0.68
62;-0.76;0.48;0.68
63;-0.8;0.48;0.72
64;-0.88;0.48;0.76
65;-0.92;0.48;0.8
66;-0.96;0.52;0.76
67;-0.96;0.52;0.76
68;-1;0.52;0.8
69;-1.08;0.48;0.8
70;-1.12;0.48;0.76
71;-1.2;0.48;0.68
72;-1.16;0.44;0.64
73;-1.16;0.44;0.64
74;-1.16;0.44;0.64
75;-1.04;0.4;0.44
76;-0.88;0.32;0.24
77;-0.88;0.32;0.24
78;-0.8;0.28;0.2
79;-0.76;0.28;0.12
80;-0.76;0.28;0.12
81;-0.8;0.28;0.12
82;-0.8;0.28;0.12
83;-0.88;0.28;0.12
84;-0.88;0.28;0.16
85;-0.88;0.24;0.16
86;-0.88;0.24;0.2
87;-0.84;0.24;0.24
88;-0.84;0.24;0.24
89;-0.8;0.24;0.28
90;-0.8;0.24;0.28
91;-0.8;0.28;0.28
92;-0.8;0.28;0.28
93;-0.8;0.32;0.32
94;-0.8;0.32;0.32
95;-0.72;0.36;0.32
96;-0.68;0.36;0.32
97;-0.68;0.36;0.32
98;-0.68;0.4;0.36
99;-0.72;0.36;0.4
100;-0.72;0.36;0.4
101;-0.72;0.36;0.44
102;-0.72;0.36;0.4
103;-0.72;0.36;0.4
104;-0.72;0.32;0.4
105;-0.72;0.32;0.4
106;-0.72;0.36;0.4
107;-0.72;0.32;0.4
108;-0.72;0.32;0.36
109;-0.72;0.32;0.36
110;-0.72;0.32;0.36
111;-0.72;0.32;0.36
112;-0.72;0.32;0.36
113;-0.72;0.32;0.36
114;-0.72;0.36;0.36
115;-0.8;0.48;0.4
116;-0.8;0.48;0.44
117;-0.84;0.52;0.48
118;-0.84;0.52;0.48
119;-0.88;0.56;0.52
120;-0.92;0.6;0.52
121;-0.92;0.6;0.52
122;-0.92;0.6;0.52
123;-0.92;0.6;0.52
124;-0.92;0.6;0.52
125;-0.88;0.6;0.52
126;-0.88;0.6;0.52
127;-0.92;0.6;0.56
128;-0.92;0.6;0.56
129;-1;0.6;0.6
130;-1;0.6;0.6
131;-1.08;0.6;0.6
132;-1.08;0.6;0.6
133;-1.08;0.6;0.6
134;-1.04;0.56;0.56
135;-0.96;0.36;0.32
136;-1.04;0.4;0.36
137;-1.04;0.4;0.36
138;-1.08;0.4;0.36
139;-1.16;0.4;0.4
140;-1.16;0.44;0.4
141;-1.16;0.44;0.4
142;-1.16;0.4;0.4
143;-1.12;0.4;0.44
144;-1.12;0.4;0.44
145;-1.12;0.36;0.44
146;-1;0.32;0.4
147;-1;0.32;0.4
148;-1;0.32;0.4
149;-0.76;0.28;0.28
150;-0.72;0.28;0.32
151;-0.64;0.4;0.24
152;-0.64;0.4;0.24
153;-0.64;0.4;0.24
154;-0.64;0.44;0.32
155;-0.64;0.44;0.32
156;-0.72;0.2;0.52
157;-0.72;0.2;0.52
158;-0.72;0.2;0.52
159;-0.72;0.08;0.48
160;-0.76;0.08;0.4
161;-0.76;0.12;0.48
162;-0.8;0.16;0.44
163;-0.8;0.16;0.44
164;-0.8;0.16;0.44
165;-0.8;0.2;0.44
166;-0.8;0.2;0.48
167;-0.8;0.2;0.48
168;-0.88;0.24;0.52
169;-0.96;0.24;0.52
170;-1;0.28;0.56
171;-1.04;0.28;0.56
172;-1.08;0.32;0.56
173;-1.12;0.32;0.56
174;-1.16;0.32;0.52
175;-1.16;0.36;0.52
