482000;-116;56;44
483000;-120;52;44
484000;-116;52;40
485000;-120;48;36
486000;-124;40;32
487000;-128;36;28
488000;-132;32;24
489000;-132;28;20
490000;-136;24;20
491000;-132;20;20
492000;-128;20;20
493000;-116;20;16
494000;-104;20;16
495000;-92;20;12
496000;-80;20;12
497000;-80;20;12
498000;-60;24;8
499000;-56;24;8
500000;-52;24;8
501000;-52;20;8
502000;-52;20;8
503000;-52;16;12
504000;-56;16;16
505000;-56;16;16
506000;-60;16;20
507000;-60;16;20
508000;-64;20;24
509000;-68;24;28
510000;-64;24;32
511000;-64;24;32
512000;-64;28;32
513000;-64;32;36
514000;-68;36;36
515000;-72;36;40
516000;-72;36;40
517000;-84;40;48
518000;-92;40;52
519000;-104;40;52
520000;-116;40;56
521000;-116;40;56
522000;-132;36;56
523000;-136;36;52
524000;-136;36;52
525000;-132;36;44
526000;-124;36;40
527000;-124;36;40
528000;-116;36;36
529000;-120;32;36
530000;-120;32;36
531000;-116;32;36
532000;-116;32;36
533000;-100;32;28
534000;-100;32;28
535000;-88;36;20
536000;-84;36;20
537000;-84;36;20
538000;-84;44;16
539000;-84;44;16
540000;-88;44;16
541000;-88;44;16
542000;-92;44;20
543000;-92;44;20
544000;-96;44;24
545000;-100;44;24
546000;-100;40;24
547000;-100;40;24
548000;-88;36;20
549000;-88;36;20
550000;-80;36;16
551000;-72;36;16
552000;-64;32;16
553000;-56;36;12
554000;-52;32;16
555000;-52;32;16
556000;-52;32;16
557000;-52;32;20
558000;-56;32;24
559000;-56;32;24
560000;-56;32;28
561000;-56;32;28
562000;-56;36;28
563000;-56;36;28
564000;-60;36;28
565000;-60;36;24
566000;-64;36;24
567000;-64;36;20
568000;-68;32;20
569000;-76;32;20
570000;-76;32;20
571000;-80;32;20
572000;-92;32;20
573000;-100;32;20
574000;-108;32;24
575000;-108;32;24
576000;-116;44;28
577000;-120;48;28
578000;-124;48;32
579000;-120;48;32
580000;-120;52;32
581000;-116;52;32
582000;-112;48;28
583000;-104;48;28
584000;-100;48;32
585000;-104;48;32
586000;-108;48;40
587000;-116;52;44
588000;-120;56;44
