0;-0.84;0.2;0.32
1;-0.84;0.2;0.32
2;-0.84;0.2;0.32
3;-0.84;0.2;0.32
4;-0.84;0.2;0.32
5;-0.84;0.2;0.32
6;-0.88;0.16;0.32
7;-0.88;0.2;0.32
8;-0.88;0.2;0.32
9;-0.88;0.2;0.32
10;-0.88;0.2;0.36
11;-0.88;0.24;0.36
12;-0.88;0.24;0.36
13;-0.88;0.32;0.4
14;-0.84;0.28;0.4
15;-0.84;0.24;0.4
16;-0.84;0.24;0.4
17;-0.84;0.24;0.4
18;-0.84;0.24;0.4
19;-0.8;0.24;0.4
20;-0.8;0.24;0.4
21;-0.8;0.24;0.4
22;-0.8;0.24;0.4
23;-0.8;0.28;0.4
24;-0.8;0.28;0.4
25;-0.84;0.28;0.44
26;-0.84;0.28;0.44
27;-0.88;0.28;0.4
28;-0.88;0.28;0.4
29;-0.88;0.24;0.4
30;-0.88;0.24;0.4
31;-0.88;0.2;0.36
32;-0.88;0.2;0.36
33;-0.88;0.2;0.36
34;-0.88;0.2;0.32
35;-0.88;0.2;0.32
36;-0.88;0.2;0.32
37;-0.88;0.2;0.32
38;-0.88;0.2;0.36
39;-0.96;0.2;0.36
40;-1;0.2;0.4
41;-1.08;0.2;0.4
42;-1.16;0.2;0.4
43;-1.24;0.16;0.4
44;-1.28;0.16;0.36
45;-1.2;0.12;0.32
46;-1.2;0.12;0.32
47;-1.16;0.12;0.28
48;-1.12;0.12;0.28
49;-1.04;0.12;0.24
50;-1;0.16;0.24
51;-0.92;0.16;0.24
52;-0.84;0.2;0.24
53;-0.84;0.2;0.24
54;-0.84;0.2;0.28
55;-0.88;0.2;0.32
56;-0.92;0.2;0.36
57;-0.92;0.2;0.36
58;-0.92;0.2;0.4
59;-0.92;0.16;0.4
60;-0.96;0.16;0.4
61;-0.96;0.12;0.4
62;-0.96;0.12;0.36
63;-0.92;0.08;0.36
64;-0.92;0.08;0.32
65;-0.88;0.08;0.32
66;-0.88;0.08;0.32
67;-0.92;0.04;0.32
68;-0.92;0.04;0.32
69;-0.92;0.04;0.32
70;-0.88;0;0.28
71;-0.84;0;0.24
72;-0.84;0;0.24
73;-0.8;0;0.24
74;-0.8;0;0.24
75;-0.76;0.04;0.24
76;-0.76;0.04;0.24
77;-0.76;0.04;0.28
78;-0.76;0.04;0.28
79;-0.76;0.08;0.32
80;-0.76;0.08;0.32
81;-0.8;0.08;0.36
82;-0.8;0.08;0.36
83;-0.8;0.08;0.36
84;-0.84;0.08;0.4
85;-0.84;0.08;0.4
86;-0.84;0.12;0.4
87;-0.84;0.12;0.4
88;-0.84;0.12;0.44
89;-0.84;0.12;0.44
90;-0.84;0.12;0.44
91;-0.84;0.12;0.44
92;-0.84;0.12;0.44
93;-0.88;0.12;0.44
94;-0.92;0.12;0.44
95;-0.92;0.12;0.44
96;-0.96;0.08;0.44
97;-1;0.08;0.44
98;-1.04;0.08;0.44
99;-1.04;0.12;0.4
100;-1.04;0.12;0.4
101;-1.04;0.12;0.4
102;-1.04;0.12;0.4
103;-1.04;0.12;0.4
104;-1.04;0.12;0.4
105;-1.04;0.12;0.4
106;-1.04;0.12;0.36
107;-1.04;0.12;0.36
108;-1.04;0.12;0.36
109;-1.04;0.16;0.4
110;-1.2;0.16;0.44
111;-1.4;0.16;0.48
112;-1.32;0.16;0.4
113;-1.32;0.16;0.4
114;-0.92;0.16;0.24
115;-0.92;0.16;0.24
116;-0.76;0.16;0.16
117;-0.64;0.2;0.16
118;-0.68;0.24;0.16
119;-0.76;0.28;0.16
120;-0.88;0.28;0.2
121;-1.08;0.2;0.2
122;-1.08;0.2;0.2
123;-1.12;0.16;0.16
