701000;-96;0;80
702000;-104;-4;80
703000;-104;-4;80
704000;-104;-4;76
705000;-104;-8;68
706000;-104;-16;56
707000;-108;-20;52
708000;-112;-20;52
709000;-112;-20;52
710000;-116;-20;56
711000;-116;-12;52
712000;-116;-12;52
713000;-116;-16;48
714000;-112;-24;44
715000;-104;-24;40
716000;-96;-24;36
717000;-92;-20;32
718000;-84;-20;28
719000;-84;-24;32
720000;-88;-28;36
721000;-88;-32;40
722000;-84;-28;40
723000;-88;-28;40
724000;-88;-28;44
725000;-88;-28;44
726000;-84;-32;44
727000;-84;-32;48
728000;-84;-32;48
729000;-88;-36;48
730000;-88;-36;48
731000;-92;-36;48
732000;-100;-36;44
733000;-104;-36;44
734000;-108;-36;44
735000;-112;-36;44
736000;-116;-40;40
737000;-116;-40;40
738000;-116;-40;40
739000;-116;-40;40
740000;-120;-40;40
741000;-120;-40;40
742000;-120;-36;40
743000;-124;-32;40
744000;-124;-32;40
745000;-124;-32;40
746000;-112;-28;40
747000;-108;-24;40
748000;-108;-20;44
749000;-104;-16;48
750000;-100;-16;48
751000;-100;-16;48
752000;-104;-8;48
753000;-108;-8;52
754000;-112;-8;56
755000;-116;-12;60
756000;-120;-12;60
757000;-120;-12;60
758000;-120;-12;60
759000;-116;-16;56
760000;-108;-16;52
761000;-104;-16;48
762000;-96;-16;48
763000;-88;-16;44
764000;-80;-16;48
765000;-72;-16;52
766000;-72;-16;52
767000;-68;-16;48
768000;-68;-20;52
769000;-68;-20;56
770000;-68;-20;56
771000;-72;-16;60
772000;-72;-12;64
773000;-72;-16;68
774000;-72;-16;68
775000;-76;-12;64
776000;-76;-12;64
777000;-80;-16;60
778000;-80;-20;56
779000;-84;-20;56
780000;-84;-20;56
781000;-84;-20;56
782000;-84;-20;56
783000;-84;-20;60
784000;-88;-20;56
785000;-92;-24;56
786000;-96;-24;60
787000;-100;-24;64
788000;-104;-24;68
789000;-104;-24;72
790000;-100;-24;72
791000;-100;-20;68
792000;-96;-20;64
793000;-96;-20;64
794000;-100;-20;60
795000;-108;-20;64
796000;-112;-20;68
797000;-112;-16;72
798000;-108;-12;72
799000;-108;-12;72
800000;-108;-8;68
801000;-112;-8;68
802000;-116;-8;68
803000;-120;-4;64
804000;-120;-4;60
805000;-116;-4;56
806000;-112;-4;52
807000;-112;-4;48
808000;-108;-8;48
809000;-108;-8;48
810000;-108;-8;48
811000;-112;-8;48
