1165000;-104;41;75
1166000;-104;37;70
1167000;-104;33;66
1168000;-100;29;62
1169000;-100;29;62
1170000;-95;29;54
1171000;-83;20;45
1172000;-83;20;45
1173000;-83;16;45
1174000;-83;16;45
1175000;-83;16;45
1176000;-91;16;54
1177000;-91;16;58
1178000;-91;16;62
1179000;-91;20;66
1180000;-91;20;66
1181000;-87;25;66
1182000;-83;25;66
1183000;-79;29;66
1184000;-79;33;70
1185000;-79;33;70
1186000;-79;33;70
1187000;-75;33;70
1188000;-75;33;70
1189000;-75;37;70
1190000;-75;37;75
1191000;-70;33;75
1192000;-75;33;79
1193000;-75;33;79
1194000;-79;33;83
1195000;-83;29;87
1196000;-91;25;87
1197000;-91;25;79
1198000;-91;20;79
1199000;-91;20;79
1200000;-91;20;79
1201000;-104;12;87
1202000;-125;25;95
1203000;-125;25;95
1204000;-120;25;91
1205000;-120;20;83
1206000;-120;20;79
1207000;-133;16;70
1208000;-133;16;70
1209000;-133;12;62
1210000;-137;8;58
1211000;-133;8;58
1212000;-133;8;54
1213000;-129;8;58
1214000;-129;8;58
1215000;-120;12;58
1216000;-116;12;58
1217000;-108;16;62
1218000;-104;16;62
1219000;-95;16;62
1220000;-91;16;58
1221000;-87;16;58
1222000;-83;12;58
1223000;-83;12;58
1224000;-83;8;58
1225000;-79;8;58
1226000;-79;8;54
1227000;-79;4;54
1228000;-79;4;54
1229000;-83;4;54
1230000;-83;0;54
1231000;-83;0;54
1232000;-83;-4;54
1233000;-83;-4;54
1234000;-79;-4;50
1235000;-79;-4;50
1236000;-79;-4;50
1237000;-83;-4;50
1238000;-87;-4;50
1239000;-87;-4;50
1240000;-91;-4;50
1241000;-91;-4;50
1242000;-87;0;45
1243000;-87;0;45
1244000;-83;4;45
1245000;-83;4;45
1246000;-79;8;41
1247000;-70;12;41
1248000;-70;12;41
1249000;-79;16;54
1250000;-91;12;62
1251000;-100;12;66
1252000;-100;12;66
1253000;-91;16;62
1254000;-91;16;62
1255000;-87;16;62
1256000;-87;25;62
1257000;-87;29;58
1258000;-91;33;58
1259000;-91;33;58
1260000;-95;37;62
1261000;-95;37;62
1262000;-100;41;62
